# t MSD NGP
0.010  0.0026494948  0.030350219
0.020  0.010412144  0.030165579
0.030  0.022757066  0.02957655
0.040  0.038870219  0.02883002
0.050  0.057743152  0.028192841
0.060  0.078275503  0.027896529
0.070  0.099377414  0.028139546
0.080  0.12006098  0.029129815
0.090  0.13951211  0.0310336
0.100  0.15713523  0.033881998
0.110  0.17257191  0.037539034
0.120  0.18569518  0.04171332
0.130  0.19658232  0.046067127
0.140  0.20547067  0.050341331
0.150  0.21270299  0.054388005
0.160  0.21867289  0.058162114
0.170  0.22377373  0.06168297
0.180  0.2283559  0.064988731
0.190  0.23269381  0.068112598
0.200  0.23696811  0.071099794
0.210  0.24126146  0.07400305
0.220  0.24556951  0.076878279
0.230  0.24982464  0.079803141
0.240  0.25392483  0.082870392
0.250  0.25776  0.086157584
0.260  0.26123855  0.089698155
0.270  0.26430156  0.093473548
0.280  0.26693041  0.097422746
0.290  0.26914826  0.10148028
0.300  0.2710134  0.10558981
0.310  0.27261033  0.10967977
0.320  0.27404009  0.11364605
0.330  0.27540873  0.11733797
0.340  0.27681348  0.12058878
0.350  0.27832652  0.123276
0.360  0.27998486  0.12538152
0.370  0.28178819  0.12699806
0.380  0.28370785  0.12830145
0.390  0.28569652  0.12949484
0.400  0.2876948  0.13074393
0.410  0.28964239  0.13214229
0.420  0.29148783  0.13368374
0.430  0.29319409  0.13530139
0.440  0.29474029  0.1369349
0.450  0.2961222  0.13857399
0.460  0.29734871  0.14024977
0.470  0.29843808  0.14200895
0.480  0.29941538  0.14389509
0.490  0.30031037  0.14592243
0.500  0.30115331  0.14806283
0.510  0.30197162  0.15026698
0.520  0.30278825  0.15249164
0.530  0.30361776  0.15470951
0.540  0.30446262  0.15690309
0.550  0.30531477  0.15906434
0.560  0.30615933  0.16119966
0.570  0.30698037  0.16331665
0.580  0.30776509  0.16542477
0.590  0.30850905  0.16753242
0.600  0.30921525  0.16963828
0.610  0.30989121  0.17171433
0.620  0.31054635  0.17370759
0.630  0.3111904  0.17555717
0.640  0.31183108  0.17722271
0.650  0.31247319  0.17869689
0.660  0.31311823  0.18001247
0.670  0.31376433  0.18124745
0.680  0.31440425  0.18249155
0.690  0.31502636  0.18380522
0.700  0.31562112  0.18520264
0.710  0.31618709  0.18666128
0.720  0.31673005  0.18813552
0.730  0.31725759  0.18959084
0.740  0.31777364  0.19102566
0.750  0.31827767  0.1924723
0.760  0.31876886  0.19398552
0.770  0.31924972  0.1956084
0.780  0.31972324  0.19735521
0.790  0.32018997  0.19920977
0.800  0.32065049  0.20113311
0.810  0.32110988  0.20306763
0.820  0.32157807  0.20495438
0.830  0.32206297  0.20675662
0.840  0.32256397  0.20847269
0.850  0.3230723  0.21013117
0.860  0.32357424  0.21176631
0.870  0.32405677  0.2134055
0.880  0.3245122  0.21506631
0.890  0.3249369  0.2167755
0.900  0.32533127  0.21856043
0.910  0.32569995  0.22044075
0.920  0.32605164  0.22240927
0.930  0.32639639  0.22443323
0.940  0.32674173  0.22647822
0.950  0.32708973  0.22851341
0.960  0.32743948  0.23052224
0.970  0.32778738  0.23250212
0.980  0.32813051  0.23445398
0.990  0.32846845  0.23637306
1.000  0.3288038  0.23821485
1.010  0.3291364  0.23990453
1.020  0.32946119  0.24139204
1.030  0.32976954  0.24268107
1.040  0.33005379  0.24381853
1.050  0.33031199  0.24486508
1.060  0.33054692  0.24586437
1.070  0.33076579  0.24683422
1.080  0.33097713  0.24778334
1.090  0.3311886  0.24873506
1.100  0.3314051  0.24974704
1.110  0.33162638  0.25087267
1.120  0.33184906  0.25216084
1.130  0.33206958  0.25362337
1.140  0.33228599  0.25520967
1.150  0.33249865  0.25682483
1.160  0.33270698  0.25838243
1.170  0.33291054  0.25982818
1.180  0.33311005  0.26115129
1.190  0.33330735  0.2624054
1.200  0.33350329  0.26370191
1.210  0.33369608  0.26516513
1.220  0.33388295  0.26687214
1.230  0.33406392  0.26883213
1.240  0.3342431  0.27100707
1.250  0.33442409  0.27332264
1.260  0.33460802  0.27568718
1.270  0.33479165  0.27803355
1.280  0.33496865  0.28033487
1.290  0.33513144  0.28258798
1.300  0.33527578  0.28477159
1.310  0.33540224  0.2868663
1.320  0.33551596  0.28886024
1.330  0.33562395  0.29073092
1.340  0.33573184  0.29247094
1.350  0.335842  0.29410143
1.360  0.3359545  0.29567625
1.370  0.3360672  0.2972689
1.380  0.33617711  0.29894229
1.390  0.33627978  0.30071502
1.400  0.33636967  0.30256188
1.410  0.33644145  0.30445777
1.420  0.33649226  0.30638425
1.430  0.33652313  0.30834797
1.440  0.33653957  0.3103422
1.450  0.33655202  0.31232377
1.460  0.33657427  0.31425304
1.470  0.3366193  0.31611915
1.480  0.33669583  0.31791393
1.490  0.33680479  0.31960271
1.500  0.33693858  0.3211451
1.510  0.3370845  0.32253671
1.520  0.33723042  0.32382594
1.530  0.33736826  0.32507232
1.540  0.33749484  0.32628467
1.550  0.33760935  0.32741403
1.560  0.33771464  0.32843065
1.570  0.33781613  0.32936229
1.580  0.33791913  0.33028893
1.590  0.33802387  0.33131148
1.600  0.33812593  0.33252007
1.610  0.33822204  0.33397238
1.620  0.33831547  0.33563154
1.630  0.33841773  0.33735809
1.640  0.3385436  0.33899398
1.650  0.33870319  0.34045897
1.660  0.33889663  0.34180507
1.670  0.33911396  0.34316808
1.680  0.33934172  0.34466197
1.690  0.33956833  0.34629881
1.700  0.33978761  0.34799329
1.710  0.3399983  0.34962988
1.720  0.34020075  0.35112265
1.730  0.34039477  0.35244031
1.740  0.3405792  0.35357952
1.750  0.34075376  0.35452207
1.760  0.34092053  0.3552283
1.770  0.34108214  0.35568228
1.780  0.3412428  0.35593206
1.790  0.34140909  0.35611488
1.800  0.34158884  0.35641653
1.810  0.34179002  0.35699632
1.820  0.34201498  0.3579266
1.830  0.34225967  0.35919546
1.840  0.34251983  0.36073771
1.850  0.3427927  0.3624518
1.860  0.34307611  0.36422724
1.870  0.34336829  0.36597993
1.880  0.34367055  0.36769322
1.890  0.34398447  0.36940079
1.900  0.34430884  0.37113765
1.910  0.3446377  0.37293269
1.920  0.344961  0.37477574
1.930  0.34527056  0.37662867
1.940  0.34556523  0.37843059
1.950  0.34584885  0.38009328
1.960  0.34612609  0.38151938
1.970  0.34640029  0.38266619
1.980  0.34667148  0.38357991
1.990  0.34693784  0.38439309
2.000  0.34719846  0.38525394
2.010  0.34745593  0.38623501
2.020  0.34771331  0.38731324
2.030  0.34797172  0.38842471
2.040  0.34822915  0.38950645
2.050  0.34848429  0.39050984
2.060  0.34874007  0.39141928
2.070  0.34900071  0.39224796
2.080  0.34926993  0.39301175
2.090  0.34954652  0.39372867
2.100  0.34982271  0.39441426
2.110  0.35008742  0.39510241
2.120  0.35033223  0.39587157
2.130  0.35055407  0.39679434
2.140  0.35075663  0.39789588
2.150  0.35094774  0.39916228
2.160  0.35113785  0.40053374
2.170  0.35133609  0.40193271
2.180  0.35154773  0.40330308
2.190  0.35177518  0.40465251
2.200  0.35201941  0.40604477
2.210  0.35227888  0.40754491
2.220  0.35254992  0.4091804
2.230  0.35282849  0.41092794
2.240  0.35311078  0.41271616
2.250  0.35339315  0.41447365
2.260  0.35367409  0.41614433
2.270  0.35395347  0.41769586
2.280  0.35423252  0.41911789
2.290  0.35451202  0.42039076
2.300  0.35479359  0.42150811
2.310  0.35508026  0.42248298
2.320  0.35537568  0.42334034
2.330  0.35568341  0.42412338
2.340  0.35600671  0.42487366
2.350  0.35634592  0.42562472
2.360  0.35669789  0.4264181
2.370  0.35705214  0.42730526
2.380  0.3573941  0.42831697
2.390  0.35771053  0.42942336
2.400  0.35799272  0.43053373
2.410  0.35824026  0.43152608
2.420  0.35846079  0.43227198
2.430  0.35866671  0.43268857
2.440  0.35887091  0.43276032
2.450  0.35908248  0.43255073
2.460  0.35930531  0.43217583
2.470  0.35953983  0.43177752
2.480  0.3597845  0.43151248
2.490  0.36003832  0.43150791
2.500  0.36030115  0.43182239
2.510  0.36057322  0.43245407
2.520  0.36085392  0.43336915
2.530  0.36114139  0.43450802
2.540  0.36143169  0.43577842
2.550  0.36171914  0.4370703
2.560  0.36199848  0.43827821
2.570  0.36226792  0.43935484
2.580  0.36252923  0.44030536
2.590  0.36278479  0.44119384
2.600  0.36303318  0.44213154
2.610  0.36327063  0.44319118
2.620  0.36349406  0.44434904
2.630  0.36370546  0.44550482
2.640  0.36391268  0.44656547
2.650  0.3641272  0.44752959
2.660  0.36436114  0.4484894
2.670  0.36462134  0.44957565
2.680  0.36490847  0.45088321
2.690  0.36522039  0.45244589
2.700  0.36555197  0.45424863
2.710  0.36589538  0.45625969
2.720  0.36624217  0.45841977
2.730  0.36658725  0.46063727
2.740  0.36692886  0.46279596
2.750  0.36726977  0.46480212
2.760  0.36761466  0.4666105
2.770  0.36796694  0.46822648
2.780  0.36832628  0.46970738
2.790  0.36868695  0.47113444
2.800  0.36903947  0.47260284
